Start Date,1/10/2000,,,
End Date,,,,
,,,,
SPX Index,5 day,20 day,50 day,200 day
Dates,SMAVG,SMAVG,SMAVG,SMAVG
11/11/2005,1225.544,1225.8605,1219.9648,1195.1173
11/14/2005,1227.734,1224.707,1219.8712,1195.3113
11/15/2005,1229.818,1222.9215,1219.7174,1195.4325
11/16/2005,1231.93,1221.6855,1219.8518,1195.61505
11/17/2005,1234.298,1220.972,1220.006,1195.84585
11/18/2005,1237.01,1220.552,1220.3518,1196.02625
11/21/2005,1241.228,#N/A N/A,#N/A N/A,#N/A N/A
11/22/2005,1247.672,1221.065,1221.1882,1196.27545
11/23/2005,1254.552,1221.314,1222.1016,1196.60555
11/25/2005,1259.642,1221.441,1222.7036,1196.8777
11/28/2005,1261.48,1221.6245,1223.5362,1197.2004
11/29/2005,1262.006,1222.133,1224.5208,1197.4944
11/30/2005,1259.656,1221.9995,1225.256,1197.73715
12/1/2005,1259.468,1222.3905,1225.6994,1197.9801
12/2/2005,1258.834,1222.765,1226.3552,1198.24965
12/5/2005,1259.76,1223.7095,1227.156,1198.48235
12/6/2005,1261.004,1224.275,1227.5392,1198.6858
12/7/2005,1262.582,1224.256,1227.5774,1198.8367
12/8/2005,1260.816,1223.8875,1227.3372,1198.93645
12/9/2005,1259.674,1224.139,1227.1638,1199.12415
12/12/2005,1259.342,1224.2835,1226.9396,1199.28655
12/13/2005,1260.088,1224.81,1226.6938,1199.4185
12/14/2005,1263.162,1224.979,1226.5844,1199.5568
12/15/2005,1266.182,1225.403,1226.3352,1199.64785
12/16/2005,1267.772,1225.7705,1226.1848,1199.76935
12/19/2005,1267.67,1226.1315,1226.2202,1199.8848
12/20/2005,1266.108,1226.5655,1226.0806,1200.00225
12/21/2005,1264.12,1225.6195,1225.7894,1200.1035
12/22/2005,1263.556,1223.621,1225.094,1200.1122
12/23/2005,1263.824,1221.612,1224.188,1200.04235
12/27/2005,1263.148,1219.333,1223.2316,1199.974
12/28/2005,1262.858,1216.6715,1222.2946,1199.86
12/29/2005,1261.182,1214.355,1221.285,1199.75975
12/30/2005,1257.216,1211.881,1219.9562,1199.58045
1/3/2006,1257.244,1209.3365,1218.592,1199.3974
1/4/2006,1260.628,1206.7695,1217.6062,1199.2625
1/5/2006,1263.69,1204.7235,1216.8798,1199.1534
1/6/2006,1269.896,1202.563,1215.98,1199.0337
1/9/2006,1278.268,1201.841,1215.2676,1199.07225
1/10/2006,1282.446,1200,1214.241,1199.04255
1/11/2006,1286.59,1198.215,1213.0766,1199.00105
1/12/2006,1289.106,1197.4025,1212.4564,1199.067
1/13/2006,1289.538,1196.4465,1211.7098,1199.0985
1/17/2006,1288.094,1195.171,1211.1506,1199.14045
1/18/2006,1285.742,1192.732,1210.3238,1199.09645
1/19/2006,1283.914,1191.212,1209.9116,1199.20125
1/20/2006,1278.998,1190.2275,1209.6576,1199.3137
1/23/2006,1274.242,1189.642,1209.2782,1199.3476
1/24/2006,1271.028,1190.5605,1209.222,1199.49825
1/25/2006,1268.378,1191.983,1209.429,1199.7209
1/26/2006,1266.136,1193.195,1209.5838,1199.98225
1/27/2006,1270.584,1194.969,1209.938,1200.27755
1/30/2006,1274.858,1196.655,1210.0642,1200.52845
1/31/2006,1277.504,1198.8035,1210.309,1200.76135
2/1/2006,1281.06,1201.5095,1210.5216,1201.0434
2/2/2006,1280.462,1203.9165,1210.784,1201.36015
2/3/2006,1276.524,1206.0995,1211.0988,1201.6226
2/6/2006,1272.488,1208.643,1211.0112,1201.8206
2/7/2006,1267.426,1210.4155,1210.9082,1202.0107
2/8/2006,1264.064,1213.6655,1211.1308,1202.27525
2/9/2006,1262.652,1217.0995,1211.2666,1202.50145
2/10/2006,1263.244,1219.873,1211.5524,1202.7671
2/13/2006,1262.812,1223.1075,1212.153,1203.06175
2/14/2006,1266.962,1226.819,1212.922,1203.42985
2/15/2006,1269.832,#N/A N/A,#N/A N/A,#N/A N/A
2/16/2006,1274.952,1231.2865,1213.7324,1203.78605
2/17/2006,1279.002,1234.239,1214.1234,1204.04685
2/21/2006,1283.036,1236.7625,1214.6526,1204.30355
2/22/2006,1286.464,1239.0985,1215.2152,1204.5003
2/23/2006,1288.022,1241.594,1216.3046,1204.77195
2/24/2006,1288.032,1243.851,1217.3138,1205.0936
2/27/2006,1289.408,1245.9485,1218.2498,1205.3961
2/28/2006,1288.934,1247.993,1219.2112,1205.7938
3/1/2006,1288.648,1249.932,1220.0454,1206.12665
3/2/2006,1288.918,1251.6915,1220.8244,1206.40485
3/3/2006,1288.478,1253.112,1221.4582,1206.64485
3/6/2006,1285.306,1254.398,1222.0906,1206.929
3/7/2006,1284.35,1256.0815,1222.9052,1207.2141
3/8/2006,1281.796,1258.268,1224.0706,1207.5274
3/9/2006,1278.414,1260.2545,1225.5616,1207.82975
3/10/2006,1277.284,1261.4805,1227.0782,1208.0557
3/13/2006,1278.458,1262.063,1228.3586,1208.22875
3/14/2006,1282.778,1262.3015,1229.8044,1208.4297
3/15/2006,1287.688,1262.38,1231.363,1208.70865
3/16/2006,1294.308,1262.5055,1233.1718,1209.003
3/17/2006,1299.442,1262.526,1235.0082,1209.3459
3/20/2006,1303.632,#N/A N/A,#N/A N/A,#N/A N/A
3/21/2006,1303.582,1262.48,1236.4076,1209.59445
3/22/2006,1303.986,1262.5145,1237.769,1209.89655
3/23/2006,1303.254,1262.7615,1239.2946,1210.2283
3/24/2006,1302.394,1261.9425,1240.3452,1210.5187
3/27/2006,1301.7,#N/A N/A,#N/A N/A,#N/A N/A
3/28/2006,1300.898,1262.1285,1242.1652,1210.91445
3/29/2006,1300.468,1262.697,1244.0426,1211.3628
3/30/2006,1300.184,1263.186,1245.5246,1211.87165
3/31/2006,1298.56,1264.59,1247.3028,1212.43625
4/3/2006,1297.8,1266.3055,1249.2782,1213.0299
4/4/2006,1300.344,1267.8215,1251.494,1213.60695
4/5/2006,1302.078,1269.509,1253.4094,1214.25105
4/6/2006,1303.836,1270.4405,1254.9904,1214.7743
4/7/2006,1303.97,1271.184,1256.6874,1215.3094
4/10/2006,1303.73,#N/A N/A,#N/A N/A,#N/A N/A
4/11/2006,1299.858,1271.7835,1258.0508,1215.85945
4/12/2006,1295.172,1272.314,1259.2106,1216.3685
4/13/2006,1291.188,1273.57,1260.5086,1216.88675
4/17/2006,1289.154,1273.663,1261.282,1217.2738
4/18/2006,1291.362,1273.7145,1262.1868,1217.63725
4/19/2006,1296.032,1273.6515,1263.111,1218.06555
4/20/2006,1300.698,1273.4525,1263.7854,1218.4829
4/21/2006,1305.13,1274.317,1264.5678,1218.91325
4/24/2006,1309.686,1275.5945,1265.567,1219.4629
4/25/2006,1308.504,1277.1335,1266.6908,1220.07865
4/26/2006,1307.6,1278.7235,1267.6684,1220.766
4/27/2006,1307.252,1279.4065,1268.4616,1221.4484
4/28/2006,1307.118,1279.2755,1268.913,1222.0387
5/1/2006,1306.534,1278.803,1269.0966,1222.67135
5/2/2006,1308.828,1277.7815,1269.1724,1223.1967
5/3/2006,1309.316,1276.013,1268.9558,1223.71
5/4/2006,1309.822,1274.811,1268.9038,1224.22775
5/5/2006,1312.852,1273.291,1269.0302,1224.78795
5/8/2006,1316.746,1272.3375,1269.2204,1225.341
5/9/2006,1319.132,1271.1,1269.488,1225.9392
5/10/2006,1322.132,1270.73,1269.7052,1226.5326
5/11/2006,1320.866,1270.8335,1270.0036,1227.1218
5/12/2006,1313.962,1271.0505,1270.5494,1227.76285
5/15/2006,1307.93,1272.3385,1271.0202,1228.3208
5/16/2006,1301.318,#N/A N/A,#N/A N/A,#N/A N/A
5/17/2006,1290.812,1273.2985,1271.5334,1228.8728
5/18/2006,1281.99,1274.589,1272.27,1229.4794
5/19/2006,1277.148,1275.7445,1272.8384,1230.02415
5/22/2006,1270.662,1276.5245,1273.4184,1230.6402
5/23/2006,1263.562,1277.0445,1273.9522,1231.25525
5/24/2006,1261.212,1276.8175,1274.1106,1231.86175
5/25/2006,1263.426,1277.375,1274.5166,1232.5477
5/26/2006,1266.052,1277.709,1274.953,1233.16495
5/30/2006,1265.606,1278.5285,1275.4992,1233.7321
5/31/2006,1268.308,1279.24,1275.872,1234.1956
6/1/2006,1273.736,1279.783,1276.1336,1234.6196
6/2/2006,1276.804,1280.9675,1276.3406,1235.06555
6/5/2006,1273.83,1281.2965,1276.412,1235.4574
6/6/2006,1274.632,1282.1865,1276.9128,1235.89495
6/7/2006,1271.844,1283.0435,1277.432,1236.36555
6/8/2006,1266.288,1284.7745,1278.2932,1236.8648
6/9/2006,1259.104,1286.149,1279.3878,1237.386
6/12/2006,1253.326,1287.4155,1280.1184,1237.95515
6/13/2006,1245.294,1288.309,1280.7942,1238.48005
6/14/2006,1240.072,1289.201,1281.4262,1238.984
6/15/2006,1239.718,1289.911,1281.6618,1239.49005
6/16/2006,1239.566,1290.5295,1281.9596,1240.0277
6/19/2006,1240.314,1291.2235,1282.1992,1240.54975
6/20/2006,1243.6,1291.8995,1282.3746,1241.09115
6/21/2006,1248.034,1292.274,1282.6856,1241.59455
6/22/2006,1245.922,1292.902,1282.7978,1242.0701
6/23/2006,1244.514,1293.4845,1283.197,1242.58045
6/26/2006,1246.598,1294.04,1283.6434,1243.06215
6/27/2006,1246.414,1294.42,1283.8392,1243.5034
6/28/2006,1245.172,1295.3975,1284.5658,1243.93765
6/29/2006,1250.626,1296.9005,1285.408,1244.38255
6/30/2006,1255.766,1298.555,1286.302,1244.85985
7/3/2006,1261.692,1300.3955,1287.1892,1245.337
7/5/2006,1268.034,1301.0915,1287.6226,1245.7451
7/6/2006,1273.65,1301.7155,1287.8804,1246.2245
7/7/2006,1272.172,1301.1705,1287.908,1246.69955
7/10/2006,1271.6,1300.426,1288.0688,1247.18675
7/11/2006,1270.066,1299.6155,1288.202,1247.6245
7/12/2006,1267.604,#N/A N/A,#N/A N/A,#N/A N/A
7/13/2006,1261.246,1298.5195,1288.4918,1248.0519
7/14/2006,1255.39,1298.648,1289.3642,1248.6335
7/17/2006,1248.82,1299.283,1290.2624,1249.21095
7/18/2006,1241.688,1299.604,1291.396,1249.7433
7/19/2006,1241.93,1300.0845,1292.3086,1250.325
7/20/2006,1243.298,1300.3425,1293.1952,1250.8762
7/21/2006,1244.116,1300.349,1293.8902,1251.3256
7/24/2006,1249.4,1300.9585,1294.7412,1251.75545
7/25/2006,1255.804,1301.3,1295.425,1252.193
7/26/2006,1257.522,1301.818,1296.0372,1252.6296
7/27/2006,1260.336,1302.336,1296.3534,1253.02305
7/28/2006,1267.988,1303.106,1296.8728,1253.4495
7/31/2006,1271.138,1303.2015,1297.3692,1253.8831
8/1/2006,1271.546,1303.236,1297.7608,1254.2976
8/2/2006,1273.576,1304.072,1298.5202,1254.7504
8/3/2006,1276.99,1305.53,1299.2248,1255.2385
8/4/2006,1277.152,1306.9565,1299.8452,1255.6958
8/7/2006,1276.974,1308.77,1300.689,1256.1649
8/8/2006,1277.086,1309.6595,1300.9826,1256.5387
8/9/2006,1274.566,1309.7655,1301.0246,1256.81095
8/10/2006,1272.874,1310.224,1301.17,1257.06485
8/11/2006,1270.35,1309.4455,1301.4464,1257.35435
8/14/2006,1268.838,1307.465,1301.3352,1257.5292
8/15/2006,1271.658,1304.9825,1301.002,1257.61765
8/16/2006,1277.554,1302.77,1300.898,1257.72755
8/17/2006,1282.688,1300.468,1300.5078,1257.8586
8/18/2006,1289.8,1298.21,1299.9568,1258.0094
8/21/2006,1295.662,1295.868,1299.1786,1258.1866
8/22/2006,1298.31,1294.026,1298.5758,1258.3941
8/23/2006,1297.822,1292.5035,1298.0724,1258.64925
8/24/2006,1297.538,#N/A N/A,#N/A N/A,#N/A N/A
8/25/2006,1296.096,1290.236,1297.1242,1258.7594
8/28/2006,1296.95,1288.08,1296.4244,1258.9579
8/29/2006,1298.042,1286.973,1296.194,1259.2171
8/30/2006,1300.298,1285.7715,1295.8576,1259.5615
8/31/2006,1301.85,1282.748,1295.13,1259.78675
9/1/2006,1305.034,1279.7075,1294.348,1260.0109
9/5/2006,1307.326,1276.258,1293.4388,1260.1931
9/6/2006,1306.522,1273.012,1292.733,1260.3741
9/7/2006,1304.472,1270.331,1291.7212,1260.54775
9/8/2006,1303.492,1267.589,1290.4442,1260.6818
9/11/2006,1301.198,1264.0485,1289.0214,1260.73825
9/12/2006,1301.17,1260.9465,1287.666,1260.86295
9/13/2006,1304.732,1260.2385,1286.6704,1261.08235
9/14/2006,1309.184,1259.725,1285.47,1261.298
9/15/2006,1313.374,1258.3805,1284.092,1261.39705
9/18/2006,1317.702,1257.283,1282.9844,1261.4897
9/19/2006,1318.742,1257.0645,1282.0964,1261.66065
9/20/2006,1320.164,1256.416,1281.2768,1261.7217
9/21/2006,1320.514,1254.997,1280.4042,1261.7624
9/22/2006,1319.496,1253.517,1279.633,1261.85685
9/25/2006,1320.534,1252.485,1278.7104,1261.84545
9/26/2006,1324.14,1251.2805,1277.4774,1261.87265
9/27/2006,1326.422,1250.6385,1276.7362,1262.081
9/28/2006,1330.646,1249.7375,1275.911,1262.2962
9/29/2006,1334.86,1250.4825,1275.2892,1262.5585
10/2/2006,1335.85,#N/A N/A,#N/A N/A,#N/A N/A
10/3/2006,1335.404,1250.8355,1274.5452,1262.7235
10/4/2006,1338.13,1251.732,1273.992,1262.9388
10/5/2006,1340.944,1252.1095,1273.1934,1263.15945
10/6/2006,1343.69,1252.8615,1272.3458,1263.44515
10/9/2006,1347.558,1254.6675,1271.584,1263.73465
10/10/2006,1351.42,1256.413,1270.6522,1263.9512
10/11/2006,1351.366,1257.0255,1269.2338,1264.0845
10/12/2006,1353.288,1256.0275,1267.8008,1264.1872
10/13/2006,1356.496,1255.175,1266.2456,1264.2752
10/16/2006,1360.176,1255.011,1264.4676,1264.3211
10/17/2006,1362.302,1255.9955,1263.1706,1264.4761
10/18/2006,1365.504,1255.8415,1261.6504,1264.58825
10/19/2006,1366.33,1255.576,1259.9992,1264.71735
10/20/2006,1366.926,1256.3965,1259.099,1265.03995
10/23/2006,1368.518,1257.3125,1258.6518,1265.4269
10/24/2006,1371.184,1258.7725,1258.1298,1265.7894
10/25/2006,1374.438,1259.6325,1257.5522,1266.16875
10/26/2006,1378.864,1259.9165,1257.7168,1266.63715
10/27/2006,1380.612,1260.2395,1258.0138,1267.13205
10/30/2006,1380.794,1259.776,1258.0916,1267.60245
10/31/2006,1380.906,1260.158,1258.4212,1268.06235
11/1/2006,1378.022,1260.4675,1258.895,1268.5132
11/2/2006,1373.672,1261.1615,1259.3108,1269.0193
11/3/2006,1371.064,1261.583,1259.3686,1269.41935
11/6/2006,1371.434,1261.531,1259.195,1269.88775
11/7/2006,1372.414,1261.8985,1259.3172,1270.31955
11/8/2006,1375.996,1263.3745,1259.3516,1270.6817
11/9/2006,1378.194,1264.9015,1258.9722,1271.0327
11/10/2006,1381.514,1266.5875,1258.572,1271.41685
11/13/2006,1382.442,1269.0235,1258.9778,1271.95025
11/14/2006,1384.518,1270.8045,1259.6094,1272.43535
11/15/2006,1386.688,1273.222,1260.436,1272.8877
11/16/2006,1390.974,1276.3225,1261.3234,1273.3854
11/17/2006,1395.034,1278.153,1262.2278,1273.7992
11/20/2006,1398.25,1279.65,1263.4762,1274.1936
11/21/2006,1400.168,1280.8795,1264.8622,1274.55785
11/22/2006,1402.072,1282.5225,1266.1826,1274.9241
11/24/2006,1402.31,1283.3495,1266.9612,1275.3066
11/27/2006,1398.45,1284.606,1267.9662,1275.7123
11/28/2006,1395.694,1286.274,1269.249,1276.0789
11/29/2006,1395.028,1287.56,1270.532,1276.4267
11/30/2006,1393.936,1288.7375,1271.5642,1276.777
12/1/2006,1393.088,1290.32,1272.8724,1277.187
12/4/2006,1398.532,#N/A N/A,#N/A N/A,#N/A N/A
12/5/2006,1404.14,1292.194,1274.2474,1277.5972
12/6/2006,1406.824,1293.633,1275.2414,1277.8845
12/7/2006,1408.156,1295.0365,1276.3378,1278.11325
12/8/2006,1410.782,1296.392,1277.3962,1278.3336
12/11/2006,1411.566,1298.032,1277.9296,1278.52515
12/12/2006,1410.926,1300.277,1278.7878,1278.76265
12/13/2006,1410.988,1301.9015,1279.5454,1279.01175
12/14/2006,1414.628,1302.944,1280.4528,1279.30585
12/15/2006,1418.078,1304.0635,1281.3686,1279.6178
12/18/2006,1419.966,1305.0075,1282.4826,1279.9763
12/19/2006,1422.764,1306.047,1283.502,1280.2445
12/20/2006,1424.828,1307.365,1284.5552,1280.545
12/21/2006,1423.39,1308.617,1285.7438,1280.8247
12/22/2006,1420.126,1309.553,1287.1936,1281.0801
12/26/2006,1419.01,1311.117,1288.997,1281.4251
12/27/2006,1419.268,1312.8445,1291.034,1281.8276
12/28/2006,1419.508,1314.46,1293.0286,1282.2137
12/29/2006,1419.508,1316.204,1294.6154,1282.6073
1/3/2007,1420.674,1317.8055,1296.3498,1282.9494
1/4/2007,1420.962,1318.821,1298.1704,1283.2423
1/5/2007,1417.536,1319.864,1299.6344,1283.55815
1/8/2007,1415.158,1322.362,1301.2612,1283.97265
1/9/2007,1413.92,1325.322,1302.9576,1284.43915
1/10/2007,1413.57,1327.855,1304.6852,1284.88895
1/11/2007,1414.668,1330.411,1306.1274,1285.32825
1/12/2007,1418.872,1332.4265,1307.6626,1285.75475
1/16/2007,1422.684,1334.0205,1309.2432,1286.1612
1/17/2007,1426.386,1336.348,1310.9288,1286.69265
1/18/2007,1428.69,1338.6355,1312.6358,1287.2299
1/19/2007,1430.024,1341.0295,1314.4298,1287.8031
1/22/2007,1428.47,1343.3165,1316.1954,1288.3819
1/23/2007,1427.688,1345.3555,1318.085,1288.8677
1/24/2007,1429.59,1347.802,1320.1052,1289.3352
1/25/2007,1429.096,1350.493,1322.041,1289.8108
1/26/2007,1427.432,1353.0255,1324.2466,1290.26865
1/29/2007,1426.964,1355.0775,1326.43,1290.7048
1/30/2007,1427.13,1357.3595,1328.363,1291.1675
1/31/2007,1426.752,1359.8565,1330.2362,1291.64205
2/1/2007,1431.16,1361.931,1331.8334,1292.09845
2/2/2007,1436.402,1364.2615,1333.346,1292.55005
2/5/2007,1441.676,1366.453,1334.9544,1293.0251
2/6/2007,1445.512,1367.3325,1336.3342,1293.4745
2/7/2007,1447.868,1368.0385,1337.8212,1293.886
2/8/2007,1448.342,1368.7745,1339.186,1294.4001
2/9/2007,1446.276,1370.2305,1340.8798,1294.97985
2/12/2007,1443.552,1371.7015,1342.5008,1295.55975
2/13/2007,1442.804,1373.49,1344.1296,1296.16495
2/14/2007,1443.86,1374.265,1345.6108,1296.68745
2/15/2007,1445.56,1375.029,1347.1524,1297.17335
2/16/2007,1449.056,1375.797,1348.6206,1297.66945
2/20/2007,1454.318,1377.2555,1350.22,1298.2351
2/21/2007,1456.992,1378.786,1352.1462,1298.80565
2/22/2007,1457.208,1380.426,1354.261,1299.45025
2/23/2007,1456.084,1382.056,1356.3066,1300.1361
2/26/2007,1454.852,1383.23,1358.3258,1300.8135
2/27/2007,1442.724,1384.5015,1360.1198,1301.55365
2/28/2007,1432.562,1385.6945,1361.8802,1302.25585
3/1/2007,1421.92,#N/A N/A,#N/A N/A,#N/A N/A
3/2/2007,1409.116,1386.2875,1363.5736,1302.9417
3/5/2007,1394.064,1386.5155,1364.8142,1303.51625
3/6/2007,1393.338,1386.955,1366.125,1304.13555
3/7/2007,1390.368,1388.032,1367.7484,1304.7553
3/8/2007,1390.112,1389.673,1369.2574,1305.35845
3/9/2007,1393.248,1391.1415,1370.831,1305.8951
3/12/2007,1399.744,1393.3825,1372.7178,1306.5045
3/13/2007,1396.252,1395.1315,1374.4856,1307.16315
3/14/2007,1395.292,1396.6345,1376.0168,1307.7643
3/15/2007,1393.37,1397.713,1377.4308,1308.3618
3/16/2007,1390.19,1399.2885,1378.8446,1308.96385
3/19/2007,1389.282,1400.8955,1380.3884,1309.55845
3/20/2007,1395.88,1402.2525,1381.9932,1310.21295
3/21/2007,1405.454,1403.252,1383.5752,1310.8228
3/22/2007,1413.906,1404.698,1385.0806,1311.50455
3/23/2007,1423.738,1406.0645,1386.558,1312.20385
3/26/2007,1430.826,1407.1285,1388.016,1312.92495
3/27/2007,1434.36,1408.381,1389.5138,1313.6733
3/28/2007,1430.798,1409.417,1390.916,1314.3986
3/29/2007,1428.396,1410.0275,1392.283,1315.12895
3/30/2007,1425.346,1410.5185,1393.2418,1315.7749
4/2/2007,1422.756,#N/A N/A,#N/A N/A,#N/A N/A
4/3/2007,1424.588,1412.2685,1394.2674,1316.43875
4/4/2007,1429.016,1414.2745,1395.423,1317.08555
4/5/2007,1433.262,1415.537,1396.6366,1317.6941
4/9/2007,1438.012,1416.4205,1397.6834,1318.25895
4/10/2007,1442.78,#N/A N/A,#N/A N/A,#N/A N/A
4/11/2007,1443,#N/A N/A,#N/A N/A,#N/A N/A
4/12/2007,1444.686,1417.415,1398.6762,1318.8057
4/13/2007,1446.504,1417.876,1399.671,1319.372
4/16/2007,1451.276,1417.6235,1400.3248,1319.9344
4/17/2007,1455.894,1417.6205,1401.034,1320.4734
4/18/2007,1462.62,1417.8615,1401.6316,1321.0256
4/19/2007,1467.206,1418.112,1402.1468,1321.5851
4/20/2007,1473.506,1418.6515,1403.0766,1322.1962
4/23/2007,1475.998,1419.61,1404.1326,1322.88375
4/24/2007,1477.784,#N/A N/A,#N/A N/A,#N/A N/A
4/25/2007,1482.368,1420.5445,1405.2118,1323.5288
4/26/2007,1487.072,1420.801,1406.468,1324.18065
4/27/2007,1489.016,1420.765,1407.6486,1324.83835
4/30/2007,1489.304,1421.166,1408.9726,1325.5018
5/1/2007,1490.482,1421.0365,1409.8362,1326.0869
5/2/2007,1490.582,1421.2595,1410.7392,1326.66905
5/3/2007,1492.21,1422.351,1411.8274,1327.3245
5/4/2007,1494.52,1423.0075,1412.7388,1327.9665
5/7/2007,1499.942,1423.2715,1413.5644,1328.59435
5/8/2007,1504.226,1422.9605,1414.2884,1329.26455
5/9/2007,1507.558,1423.165,1415.0004,1329.968
5/10/2007,1505.374,1424.162,1415.8338,1330.7136
5/11/2007,1505.42,1425.629,1416.7574,1331.51665
5/14/2007,1504.154,1427.1315,1417.7012,1332.22035
5/15/2007,1502.848,1428.9955,1418.631,1332.90565
5/16/2007,1503.16,1430.7535,1419.5348,1333.58835
5/17/2007,1507.416,1432.649,1420.4134,1334.28205
5/18/2007,1510.796,1434.322,1421.3606,1334.98305
5/21/2007,1515.186,1435.0335,1422.4838,1335.66465
5/22/2007,1519.772,1435.1655,1423.4168,1336.30445
5/23/2007,1521.4,1435.7835,1424.3124,1336.97715
5/24/2007,1520.352,1437.0175,1425.4058,1337.7006
5/25/2007,1518.948,1438.5395,1426.6078,1338.4587
5/29/2007,1517.55,1439.7915,1427.5362,1339.17035
5/30/2007,1518.772,#N/A N/A,#N/A N/A,#N/A N/A
5/31/2007,1520.44,1441.6275,1428.4346,1339.9295
6/1/2007,1526.206,1443.1095,1429.3292,1340.6564
6/4/2007,1530.896,1443.922,1430.311,1341.3095
6/5/2007,1533.464,1445.2865,1431.138,1341.94215
6/6/2007,1530.894,1446.6465,1431.8648,1342.56335
6/7/2007,1522.914,1445.5675,1431.6144,1342.9443
6/8/2007,1517.18,1444.4675,1431.4866,1343.4488
6/11/2007,1511.168,1442.714,1431.0402,1344.00845
6/12/2007,1503.578,1439.7755,1430.2418,1344.4718
6/13/2007,1503.236,1436.062,1429.2746,1344.882
6/14/2007,1509.686,1433.483,1428.6718,1345.50745
6/15/2007,1514.734,1430.6815,1428.0406,1346.15825
6/18/2007,1519.12,1428.275,1427.7124,1346.83255
6/19/2007,1527.262,1426.002,1427.554,1347.53645
6/20/2007,1526.696,1424.429,1427.348,1348.28655
6/21/2007,1526.54,1421.658,1426.3702,1348.88345
6/22/2007,1520.47,1418.8035,1425.619,1349.4549
6/25/2007,1513.808,1415.6525,1425.0986,1350.0155
6/26/2007,1505.644,1412.1595,1424.5056,1350.65105
6/27/2007,1504.346,1409.4855,1424.18,1351.3109
6/28/2007,1501.05,1407.0485,1424.2046,1351.93705
6/29/2007,1501.208,1405.919,1424.6486,1352.67115
7/2/2007,1505.546,1404.827,1425.0972,1353.5174
7/3/2007,1511.942,1404.073,1425.5224,1354.3787
7/5/2007,1515.752,1403.479,1425.7958,1355.28545
7/6/2007,1520.698,1404.9575,1425.7534,1356.13885
7/9/2007,1526.398,1405.478,1425.46,1356.9635
7/10/2007,1524.536,1406.446,1425.2982,1357.89415
7/11/2007,1523.314,1408.1305,1425.188,1358.88
7/12/2007,1527.774,1410.652,1425.069,1359.85255
7/13/2007,1532.186,1412.77,1425.3652,1360.7606
7/16/2007,1535.72,1415.14,1425.5928,1361.69975
7/17/2007,1543.57,1417.2335,1425.6654,1362.71785
7/18/2007,1549.052,#N/A N/A,#N/A N/A,#N/A N/A
7/19/2007,1550.128,1419.3215,1426.0796,1363.7403
7/20/2007,1546.448,1421.411,1426.6038,1364.7212
7/23/2007,1544.858,1424.457,1426.9688,1365.68755
7/24/2007,1537.192,1427.4885,1427.3484,1366.70405
7/25/2007,1531.576,1430.517,1427.6406,1367.7155
7/26/2007,1517.494,1434.593,1428.0912,1368.86185
7/27/2007,1502.464,1438.064,1428.553,1369.98925
7/30/2007,1488.932,1441.142,1429.0632,1370.9874
7/31/2007,1477.78,1442.9265,1429.5178,1371.99005
8/1/2007,1467.324,1445.417,1430.2044,1373.01085
8/2/2007,1465.23,1447.658,1430.8568,1374.06095
8/3/2007,1460.052,1449.8035,1431.7038,1375.0926
8/6/2007,1458.804,1453.144,1432.9448,1376.2423
8/7/2007,1463.09,1456.995,1433.9446,1377.37685
8/8/2007,1469.426,1460.572,1434.72,1378.4846
8/9/2007,1465.604,1463.6475,1435.2312,1379.60345
8/10/2007,1469.72,1466.735,1435.8464,1380.8235
8/13/2007,1466.77,1469.6425,1436.5712,1382.1221
8/14/2007,1456.736,1472.7935,1437.4664,1383.4616
8/15/2007,1438.578,1475.8865,1438.4512,1384.8054
8/16/2007,1430.214,1479.13,1439.617,1386.05375
